Temperature___C,Humidity_,Soil_moisture,Reference_evapotranspiration,Evapotranspiration,Crop_Coefficient,Crop_Coefficient_stage,Nitrogen_mgkg,Phosphorus_mgkg,Potassium,Solar_Radiation_ghi,Wind_Speed,Days_of_planted,pH,Water_Demand
30.17,65.76,455.01,299.5312765,311.156532,0.9,Mid stage,109,94,115,8.06,1.07,110,2.3,269.57814885
31.91,94.12,397.31,559.0462029,307.2036205,0.81,Mid stage,77,90,56,460.45,1.59,110,4.14,452.82742434900007
28.69,94.16,216.88,276.1822915,553.60611,1.17,Mid stage,76,105,99,343.63,1.22,110,6.99,323.133281055
24.51,90.32,260.14,322.6171457,140.2417058,0.83,Mid stage,86,88,88,478.42,3.44,110,3.18,267.772230931
29.68,89.52,638.55,468.2541793,487.72633,1.11,Mid stage,73,49,86,5.25,2.93,110,6.58,519.762139023
19.69,71.42,548.16,672.3916961,502.4140526,1.24,Mid stage,63,87,66,126.25,3.3,110,5.36,833.765703164
27.57,89.82,690.06,926.9766513,593.5099616,1.47,Mid stage,66,48,40,364.65,4.04,110,5.84,1362.655677411
25.26,91.09,151.4,307.2414543,766.6358075,0.84,Last stage,77,61,88,73.99,2.98,115,2.67,258.082821612
20.49,69.33,303.61,360.7843019,593.8998124,1.12,Last stage,68,70,99,349.82,2.24,115,4.77,404.07841812800007
31.62,65.97,676.39,709.4977368,813.3839204,1.39,Last stage,88,68,84,198.86,2.95,115,3.8,986.201854152
22.74,86.49,374.84,1094.335057,20.01629753,1.49,Last stage,83,77,76,396.83,1.51,115,6.79,1630.55923493
26.62,80.22,470.52,254.6118539,545.6104079,0.86,Last stage,99,102,74,556.44,4.14,115,3.07,218.966194354
30.3,63.78,450.45,243.6301675,28.89925578,0.86,Last stage,86,61,70,500.41,3.22,115,2.12,209.52194405
25.09,73.98,201.6,902.5156572,756.8550239,1.46,Last stage,87,108,130,133.47,1.31,115,2.86,1317.6728595119998
19.61,71.62,544.04,878.0785095,115.1217637,1.49,Last stage,94,109,78,707.27,3.21,115,5.21,1308.336979155
29.46,83.12,153.82,362.5839799,443.78283,0.93,Last stage,91,46,93,61.47,1.15,115,6.41,337.203101307
22.94,74.71,432.02,17.21032814,97.47585252,0.85,Last stage,90,52,63,551.19,1.52,115,4.69,14.628778919
31.76,82.7,440.53,473.0403349,579.0500903,0.97,Last stage,101,91,111,451.06,3.84,115,3.09,458.849124853
30.37,87.98,237.07,598.2885399,494.3458273,1.11,Last stage,91,100,112,537.05,3.63,115,5.44,664.1002792890001
29.95,84.75,555.25,836.4097193,36.91261353,1.31,Last stage,82,43,61,115.89,4.12,115,6.62,1095.696732283
22.99,81.61,639.78,727.380816,675.9489376,1.29,Last stage,71,104,93,218.69,2.24,115,2.42,938.32125264
28.6,91.73,687.86,739.667027,479.0279327,1.27,Last stage,96,42,93,476.83,1.07,115,3.89,939.37712429
31.81,68.67,135.55,883.9153124,408.1335742,1.46,Last stage,79,95,115,480.15,1.31,115,4.13,1290.516356104
25.37,77.76,299.64,852.5841976,804.4288723,0.83,Last stage,99,80,103,607.91,4.09,115,3.69,707.644884008
24.59,86.46,656.4,521.1060525,706.2188928,1.22,Last stage,111,47,120,729.5,3.74,115,4.85,635.74938405
18.21,67.84,149.29,116.189022,784.6137582,0.91,Last stage,90,78,134,650.34,2.73,115,4.37,105.73201002
27.8,67.41,277.77,895.954792,184.5978743,1.37,Last stage,83,65,70,307.75,3.02,115,3.96,1227.45806504
30.02,83.95,429.37,662.349626,442.3508425,1.4,Last stage,63,72,134,125.45,3.53,115,5.42,927.2894764
21.46,87.32,549.31,37.28181113,332.5925635,1.24,Last stage,119,85,98,699.68,2.67,115,4.09,46.2294458012
22.41,91.02,252.27,867.5516747,287.3210266,0.87,Last stage,79,53,106,655.53,3.52,115,4.69,754.769956989
25.01,75.69,294.2,433.28003,272.4066555,0.9,Last stage,113,101,48,196.62,2.71,115,2.02,389.952027
19.01,85.07,232.83,346.2100731,255.1573723,1.14,Last stage,93,65,87,219.19,3.77,115,3.21,394.679483334
19.25,65.98,376.98,567.0381406,547.6969383,1.45,Last stage,119,93,131,387.67,2.82,115,4.06,822.20530387
23.9,71.02,412.52,739.0448045,495.4662516,0.93,Last stage,65,85,69,490.95,2.02,115,4.68,687.311668185
21.66,82.12,641.55,1017.406169,56.33396611,1.43,Last stage,103,107,118,330.04,1.68,115,6.9,1454.89082167
23.68,65.18,567.04,29.59353262,281.2410355,1.49,Last stage,86,85,90,249.58,3.03,115,3.81,44.094363603800005
24.36,93.45,534.9,335.834004,316.8734296,0.81,Last stage,111,79,93,357.43,3.01,115,2.73,272.02554324
31.67,64.48,452.15,45.44894614,103.0606544,0.9,Last stage,110,76,84,74.84,3.55,120,2.47,40.904051526
31.22,87.19,310.58,927.601343,502.0535289,0.98,Last stage,105,57,130,686.74,2.84,120,4.02,909.04931614
19.96,71.15,160.64,774.1880522,643.8243023,0.94,Last stage,81,70,90,232.68,2.02,120,3.87,727.736769068
30.36,85.65,270.11,298.3566699,123.2746704,1.29,Last stage,118,74,100,49.64,3.83,120,4.76,384.880104171
19.12,74.17,232.92,846.5531927,220.0953657,1.2,Last stage,107,44,80,256.31,3.99,120,2.21,1015.86383124
25.11,86.17,252.18,697.0844162,439.3760386,0.92,Last stage,61,95,113,303.34,3.62,120,6.05,641.317662904
20.29,91.51,251.53,726.4834577,158.7408186,1.14,Last stage,63,98,79,333.4,3.96,120,3.17,828.191141778
23.12,80.87,369.72,825.7222549,800.9138122,1.13,Last stage,103,67,119,369.7,2.14,120,6.86,933.066148037
28.41,65.74,340.81,177.9140385,268.6549654,0.83,Last stage,77,67,93,316.27,2.81,120,3.34,147.668651955
23.94,93.29,315.49,660.9053357,682.6535898,1.31,Last stage,73,62,65,607.49,1.49,120,6.79,865.785989767
29.3,78.64,631.12,569.8895815,466.6216146,0.89,Last stage,108,50,94,345.19,1.97,120,6.11,507.201727535
28.06,68.38,237.59,375.1858937,539.5966575,0.91,Last stage,94,67,131,649.32,4.09,120,4.72,341.41916326700004
31.2,74.29,214.92,803.9555777,634.5979056,1.11,Last stage,66,75,103,567.54,2.74,120,2.93,892.3906912470002
25.48,85.24,164.08,478.2298805,163.046224,1.25,Last stage,76,40,119,711.21,3.67,120,2.81,597.7873506249999
29.23,92.74,656.42,517.6048225,478.8829516,1.33,Last stage,74,107,69,400.21,3.79,120,4.92,688.414413925
22.52,91.73,232.72,230.9486721,228.3028825,1.5,Last stage,104,93,137,93.44,2.99,120,3.07,346.42300815
22.84,64.91,451.92,813.1104659,99.10163474,1.14,Last stage,91,81,112,594.17,1.05,120,5.41,926.945931126
23.61,90.51,336.76,12.64988693,764.5541355,1.49,Last stage,97,67,131,629.49,3.63,120,4.41,18.8483315257
23.75,80.66,442.07,547.4586789,297.53615,1.21,Last stage,85,87,106,354.45,2.33,120,5.04,662.425001469
19.45,74.34,492.69,591.8717036,691.342645,1.27,Last stage,90,44,56,507.8,1.08,120,6.53,751.6770635720001
25.27,76.25,607.24,295.0753961,651.0299449,1.05,Last stage,93,58,45,710.7,3.13,120,6.32,309.829165905
19.36,87.81,414.21,186.2071725,536.034804,1.03,Last stage,78,46,56,289.81,2.19,120,4.37,191.793387675
30.46,89.57,309.8,383.4094101,550.419404,1.23,Last stage,60,83,99,436.12,2.45,120,4.23,471.593574423
18.87,83.03,225.03,117.3489699,464.7666716,1.39,Last stage,103,48,117,409.15,1.09,120,4.63,163.11506816099998
24.3,62.05,471.95,793.5800923,362.7572507,1.42,Last stage,82,57,102,576.96,3.99,120,4.26,1126.883731066
21.99,88.3,196.56,639.6653183,21.96691885,1.22,Last stage,111,91,120,697.31,3.8,120,2.15,780.3916883259999
20.17,60.9,616.37,46.90409533,535.1134021,1.05,Last stage,99,40,103,480.78,3.0,120,4.03,49.2493000965
28.97,73.57,136.12,1049.258953,492.8273688,1.01,Last stage,96,77,98,291.23,2.42,120,2.88,1059.75154253
28.01,75.55,610.27,849.1666239,648.4885176,0.84,Last stage,62,70,128,688.38,1.48,120,4.31,713.2999640759999
20.04,77.71,247.16,1071.854373,221.4824883,1.47,Last stage,77,92,110,430.68,3.87,120,5.1,1575.6259283099998
26.86,68.96,402.96,707.404447,411.4918625,1.16,Last stage,110,47,47,305.36,3.23,120,2.34,820.58915852
29.1,74.67,543.7,1036.382979,657.2227881,1.15,Last stage,71,100,84,304.91,2.29,120,5.98,1191.84042585
28.83,87.56,574.82,883.6661553,765.6481544,1.19,Last stage,61,47,94,25.5,2.91,120,6.68,1051.562724807
19.29,69.49,353.03,340.2221915,471.8976097,0.92,Last stage,70,46,124,344.22,1.81,120,6.5,313.00441618
27.6,88.46,409.68,829.8085363,552.2117389,0.92,Last stage,68,80,65,438.93,2.23,120,5.78,763.423853396
28.02,60.44,137.15,134.6455621,250.7742743,0.84,Last stage,107,46,102,250.13,3.0,120,3.14,113.102272164
30.07,65.0,319.54,557.4779426,408.8958007,1.11,Last stage,93,109,127,494.85,1.87,120,6.44,618.8005162860001
25.11,92.39,271.72,999.7405565,447.0608577,0.99,Last stage,111,46,95,725.93,2.93,125,4.35,989.743150935
24.46,76.46,346.24,577.5578008,129.5264808,1.46,Last stage,95,62,120,128.28,1.52,125,4.63,843.234389168
31.51,61.78,294.52,1041.43641,63.1736754,0.87,Last stage,93,90,66,618.84,1.74,125,6.76,906.0496767
29.15,81.37,212.65,420.5663538,168.0430046,0.86,Last stage,73,80,78,203.32,1.9,125,6.46,361.687064268
25.82,75.96,666.2,577.0447794,751.1807661,0.84,Last stage,67,47,124,269.65,1.45,125,2.79,484.717614696
22.63,63.1,368.98,626.8755156,432.1407049,1.44,Last stage,110,75,97,574.36,2.86,125,5.62,902.700742464
29.83,72.18,489.93,1056.586954,107.7403536,0.92,Last stage,102,58,138,23.0,4.01,125,4.3,972.0599976800002
24.38,81.5,657.52,778.7419828,861.957151,0.98,Last stage,106,88,52,375.73,2.23,125,2.71,763.167143144
19.3,81.97,452.03,654.70182,123.719309,0.99,Last stage,103,55,92,526.37,2.11,125,6.75,648.1548018
24.37,91.04,193.66,73.21428385,523.1118983,1.5,Last stage,104,51,90,692.08,3.12,125,2.49,109.821425775
30.21,77.24,577.38,246.1394595,485.8906583,0.83,Last stage,91,108,71,320.04,1.49,125,6.64,204.295751385
24.28,63.67,569.31,136.5769137,189.7860143,1.19,Last stage,102,105,105,749.02,1.74,125,6.71,162.526527303
18.2,63.97,354.67,562.7630082,121.073469,0.82,Last stage,116,59,109,413.25,3.47,125,4.41,461.4656667239999
26.56,74.59,432.85,1089.908408,828.7983954,1.31,Last stage,80,109,139,519.47,1.49,125,6.01,1427.78001448
31.94,66.49,366.43,921.4722904,111.8585431,1.12,Last stage,85,85,85,438.15,2.3,125,2.33,1032.048965248
29.44,92.23,250.06,538.2297863,265.3798051,1.03,Last stage,112,79,49,591.63,2.04,125,5.46,554.376679889
26.64,67.42,562.49,566.318321,500.1187385,0.91,Last stage,92,108,90,493.93,1.2,125,3.45,515.34967211
30.8,73.17,551.77,46.39860541,631.7685983,1.13,Last stage,60,61,83,669.76,2.62,125,4.92,52.4304241133
29.39,77.93,495.29,918.9827891,258.7414868,0.83,Last stage,61,68,129,440.08,2.89,125,2.4,762.7557149529999
24.98,71.56,384.27,420.6322806,34.43913712,1.42,Last stage,106,89,60,725.76,2.35,125,2.76,597.297838452
26.28,83.26,389.59,31.38923059,562.6787501,1.31,Last stage,63,64,83,741.35,3.79,125,3.76,41.1198920729
28.24,81.18,293.1,1016.801425,488.9374473,1.33,Last stage,62,51,130,547.81,2.72,125,5.56,1352.34589525
29.85,92.88,274.12,484.4245668,52.86179044,1.21,Last stage,71,84,97,603.07,1.39,125,2.66,586.153725828
18.81,89.12,612.4,742.3542008,499.5464235,1.44,Last stage,106,54,124,681.91,3.56,125,3.03,1068.990049152
28.85,81.1,618.44,594.5120131,295.1574274,1.48,Last stage,116,59,139,145.38,2.96,125,2.95,879.877779388
24.27,75.63,128.9,868.829837,729.5574,1.29,Last stage,96,80,101,557.66,2.48,125,4.2,1120.79048973
27.25,81.52,537.37,1058.654792,319.8069701,1.35,Last stage,85,100,102,112.4,1.56,125,4.1,1429.1839692
28.7,81.81,311.35,683.4411687,506.2749001,1.49,Last stage,84,90,92,703.75,2.45,125,4.97,1018.327341363
25.55,69.44,653.22,129.494116,468.286586,0.84,Last stage,66,92,106,33.88,1.19,125,5.91,108.77505743999998
20.22,66.23,260.43,647.4560222,847.8328934,1.39,Last stage,102,96,116,270.81,1.67,125,2.46,899.963870858
23.73,78.17,314.53,35.84681291,534.3208677,1.05,Last stage,113,90,57,299.23,3.38,125,4.4,37.6391535555
19.08,70.75,553.45,379.9804238,586.0867424,1.42,Last stage,111,79,61,476.77,3.74,125,3.41,539.572201796
27.65,73.48,162.98,82.3128057,383.9682025,1.29,Last stage,96,79,78,285.95,2.79,125,2.1,106.183519353
31.35,60.06,530.66,314.9957327,122.9843956,0.98,Last stage,116,99,139,244.3,2.85,125,3.51,308.695818046
29.13,83.86,511.31,988.7029972,423.9466324,1.01,Last stage,89,83,40,521.74,3.38,125,5.46,998.590027172
23.46,62.03,296.33,233.8198183,651.0798488,1.26,Last stage,82,77,115,66.07,1.22,125,2.05,294.612971058
26.18,85.74,533.41,860.9784843,459.6258915,1.25,Last stage,106,47,119,86.19,1.39,125,6.33,1076.223105375
22.26,67.28,643.7,436.6341769,544.4896929,0.82,Last stage,98,96,90,681.35,3.5,125,3.49,358.040025058
25.57,65.77,586.29,406.7581103,717.8809019,1.22,Last stage,96,82,69,717.28,2.51,125,6.56,496.244894566
22.21,81.02,420.35,928.9889005,8.442475884,1.27,Last stage,73,58,131,128.03,1.07,125,5.63,1179.815903635
28.34,94.42,196.82,454.5183543,498.5322972,0.9,Last stage,100,89,89,204.03,3.41,125,3.13,409.06651887
21.63,74.77,637.56,1080.665204,646.266924,1.43,Last stage,87,97,44,746.7,1.19,125,2.52,1545.3512417199995
31.5,90.43,404.04,219.5349566,872.8518185,0.97,Last stage,105,67,98,371.24,3.04,125,3.48,212.948907902
27.27,62.16,356.57,967.5596703,762.314627,1.35,Last stage,103,107,41,484.19,3.62,125,6.37,1306.205554905
18.96,77.8,437.7,298.9247818,699.3076548,0.81,Last stage,77,40,122,108.86,2.43,125,4.15,242.12907325800003
18.15,83.86,243.86,611.2908641,297.6585511,1.08,Last stage,114,51,54,247.65,3.2,125,4.62,660.194133228
31.96,73.14,314.99,132.6904096,444.0712904,0.94,Last stage,105,108,110,171.68,3.79,125,5.13,124.728985024
21.09,64.53,546.59,52.51322832,575.0057825,0.95,Last stage,68,103,74,699.26,2.47,125,4.72,49.887566904
22.38,60.54,446.82,410.6713345,854.7755535,1.07,Last stage,75,66,106,373.31,2.09,125,2.18,439.418327915
20.92,73.54,562.12,198.0325905,894.5481106,0.81,Last stage,68,106,71,577.81,1.94,125,2.55,160.406398305
30.99,86.0,561.94,537.5353806,712.8644084,1.13,Last stage,62,94,41,745.29,4.1,125,6.65,607.414980078
27.13,94.67,557.08,268.0482466,544.84062,1.29,Last stage,84,86,97,657.78,2.09,125,2.54,345.78223811400005
25.06,76.21,203.63,43.72220992,896.2610122,1.26,Last stage,74,95,96,325.32,3.81,125,6.48,55.0899844992
25.81,70.32,497.12,790.4043089,752.8578106,1.42,Last stage,75,95,52,687.52,2.69,125,3.16,1122.374118638
22.45,72.13,398.5,367.8465193,464.815671,0.87,Last stage,102,94,84,525.46,1.49,125,5.69,320.026471791
26.6,63.22,156.01,190.3598877,477.9127853,1.16,Last stage,111,54,138,509.61,1.36,125,6.34,220.817469732
23.87,75.75,604.33,1042.822904,289.0206795,1.12,Last stage,74,70,67,414.05,3.89,125,3.31,1167.9616524800003
20.79,81.95,247.43,537.926523,301.7429419,1.39,Last stage,71,46,121,15.41,2.36,125,5.23,747.7178669699999
27.19,81.83,127.51,619.6913873,716.8669546,1.34,Last stage,108,53,139,611.34,1.03,125,5.65,830.386458982
23.23,60.45,493.19,1058.48368,181.0534324,1.26,Last stage,116,59,119,117.7,1.21,125,2.97,1333.6894368
28.99,82.18,219.82,130.8516861,447.0380018,1.37,Last stage,106,81,131,644.57,2.76,125,3.53,179.26680995700002
23.82,83.3,155.79,201.3140171,595.6680058,1.45,Last stage,102,103,76,526.93,1.63,125,4.31,291.905324795
25.12,77.57,661.59,781.5150563,779.9572908,1.07,Last stage,89,61,53,563.18,1.07,125,2.06,836.221110241
29.02,93.07,206.12,617.3062662,618.1582451,0.81,Last stage,87,109,53,461.81,3.08,125,6.34,500.018075622
24.27,69.03,421.63,457.3837831,204.1079147,1.39,Last stage,88,75,80,648.72,1.47,125,4.2,635.763458509
31.53,89.82,333.03,124.2583814,330.486474,1.03,Last stage,85,55,128,96.67,1.85,125,4.75,127.986132842
29.1,66.1,145.95,642.7721329,214.312222,1.42,Last stage,105,78,115,580.81,1.68,125,5.08,912.736428718
29.57,69.17,302.33,486.1484683,415.0108783,1.3,Last stage,64,75,71,53.26,2.67,125,4.17,631.99300879
31.35,67.17,323.27,738.50179,32.30565379,1.17,Last stage,101,46,64,417.49,2.1,125,5.72,864.0470943
23.44,90.99,406.19,331.1634558,407.2752633,1.15,Last stage,76,100,62,420.55,1.75,125,6.54,380.83797417
26.12,87.77,529.91,443.3585526,98.63844218,1.49,Last stage,108,61,92,586.91,2.57,125,5.12,660.604243374
27.71,75.77,699.99,339.5100452,545.8952248,0.94,Last stage,113,85,93,226.46,3.83,125,2.71,319.139442488
27.43,73.23,420.77,221.8242589,734.0320587,1.06,Last stage,70,89,74,331.35,2.35,125,6.94,235.133714434
31.34,60.45,666.8,559.3073127,777.8185245,1.13,Last stage,72,69,69,284.75,2.31,125,2.31,632.017263351
22.04,84.57,425.92,912.2234946,842.4011876,1.12,Last stage,98,101,122,233.41,3.53,125,3.87,1021.690313952
22.08,93.77,464.34,38.84109666,876.8752367,1.38,Last stage,111,71,119,493.29,2.05,125,6.07,53.6007133908
30.85,87.25,200.66,534.4315786,42.0279316,1.36,Last stage,72,73,114,505.38,1.78,125,3.08,726.826946896
29.19,68.16,451.08,827.559486,812.3868611,1.44,Last stage,116,56,78,621.84,3.24,125,5.79,1191.68565984
20.85,69.26,271.13,697.8256853,487.7904576,0.95,Last stage,68,48,114,64.35,3.59,125,3.27,662.934401035
25.98,74.8,278.95,1092.335156,730.2468215,1.24,Last stage,84,79,118,8.17,2.42,125,5.49,1354.4955934400002
28.44,74.27,371.65,63.90539555,384.3918093,1.17,Last stage,115,90,128,102.59,3.82,125,2.06,74.76931279349999
22.94,68.13,499.17,178.7547323,102.4498666,1.18,Last stage,118,52,106,380.98,3.42,125,3.2,210.930584114
24.08,87.71,478.05,352.3280523,461.3655553,1.11,Last stage,89,67,118,749.67,1.48,125,5.52,391.08413805300006
26.06,87.51,297.64,7.843698293,472.3995914,1.22,Last stage,103,82,135,591.04,3.1,125,5.28,9.56931191746
24.54,84.73,136.68,571.8933687,392.6976226,1.24,Last stage,102,108,130,472.54,2.36,125,4.52,709.147777188
28.54,60.17,261.55,705.0575146,110.0769184,1.08,Last stage,104,84,68,184.66,2.94,125,6.61,761.462115768
18.08,92.11,382.64,461.1912893,33.12250968,1.17,Last stage,112,108,70,700.41,3.26,125,5.83,539.593808481
24.08,71.81,647.52,459.656978,33.8495092,1.04,Last stage,98,103,61,591.87,4.04,125,4.57,478.04325712
22.73,61.01,474.01,965.1294161,102.1749686,0.95,Last stage,110,82,135,534.99,3.65,125,2.96,916.872945295
26.53,82.31,628.95,673.4802049,26.3006481,1.32,Last stage,82,62,121,435.32,1.75,125,3.4,888.9938704680001
28.86,85.82,464.54,290.5890428,619.5332464,1.33,Last stage,88,96,62,41.15,3.96,125,2.44,386.483426924
19.07,83.48,377.04,352.2908589,843.5775104,1.14,Last stage,87,58,45,497.43,2.36,125,5.1,401.611579146
20.21,73.68,310.58,221.7062703,190.9148228,1.36,Last stage,111,50,68,160.24,1.27,125,5.59,301.520527608
27.31,90.14,682.65,291.8426624,790.6633251,1.01,Last stage,76,71,53,325.1,3.13,125,2.41,294.761089024
28.34,72.48,397.38,737.5082696,472.3176468,1.19,Last stage,61,100,123,649.19,2.52,125,3.35,877.6348408239999
26.23,78.84,328.36,701.9025526,69.05471589,1.25,Last stage,84,47,90,83.01,2.23,125,5.6,877.37819075
31.76,92.26,646.48,288.5497011,786.2552095,0.81,Last stage,113,78,105,93.73,1.12,125,4.48,233.725257891
24.99,85.48,590.88,594.1653201,425.4918013,0.93,Last stage,97,105,40,52.48,1.03,125,2.18,552.5737476930001
19.91,63.31,461.47,946.8340445,863.6576183,1.39,Last stage,84,49,63,363.6,2.99,125,6.45,1316.099321855
27.61,87.2,448.32,295.9489945,7.430549891,1.29,Last stage,63,82,117,638.13,2.89,125,6.58,381.774202905
26.43,91.56,408.46,28.36092495,305.073438,1.43,Last stage,115,107,73,666.68,2.34,125,2.73,40.5561226785
26.27,88.89,175.86,304.4188133,185.00201,1.06,Last stage,98,47,115,698.04,2.09,125,5.55,322.68394209800005
25.64,76.69,518.75,1034.854636,16.36503641,1.4,Last stage,103,43,115,294.1,1.57,125,5.67,1448.7964904
31.15,88.88,337.81,23.54318329,304.7429693,0.96,Last stage,91,57,97,748.43,1.81,125,2.44,22.601455958400003
19.81,62.65,129.87,134.5863716,447.5349681,1.19,Last stage,91,57,53,8.45,2.96,125,4.88,160.157782204
19.02,68.9,541.11,191.9229496,471.6504474,1.32,Last stage,98,44,107,81.14,1.17,125,4.37,253.33829347200003
20.16,90.34,195.0,777.2331384,701.8716161,1.46,Last stage,78,51,46,290.83,3.55,125,2.25,1134.760382064
21.43,61.45,582.79,1076.576451,289.4867682,1.42,Last stage,73,48,102,501.15,2.66,125,4.5,1528.73856042
26.3,73.93,270.55,647.5517458,45.01243748,1.49,Last stage,90,105,64,174.49,3.52,125,3.19,964.852101242
26.57,90.12,460.12,98.25924616,574.0856662,1.43,Last stage,64,75,131,344.01,2.57,125,2.17,140.5107220088
21.26,75.6,450.46,504.3383246,817.8481347,1.22,Last stage,69,108,93,641.57,3.09,125,3.07,615.292756012
24.85,62.96,222.58,861.5944459,528.9491037,1.1,Last stage,89,90,133,718.41,2.73,125,2.07,947.75389049
24.75,76.07,374.64,197.8185549,213.8746101,0.82,Last stage,86,62,121,239.86,3.43,125,6.98,162.211215018
24.34,85.63,595.04,326.1285625,239.8154311,1.03,Last stage,110,62,54,111.45,1.96,125,5.31,335.912419375
29.25,71.07,683.75,734.6643761,323.5801781,0.98,Last stage,95,54,133,683.43,2.06,125,4.89,719.971088578
24.6,91.73,130.54,350.3003171,783.9991094,1.07,Last stage,95,75,72,647.2,1.8,125,5.76,374.821339297
28.62,92.93,205.06,802.0148384,745.5749207,1.03,Last stage,91,109,93,575.34,2.13,125,4.27,826.0752835520001
20.33,65.87,478.11,874.8670135,76.02280121,1.48,Last stage,72,53,45,354.4,1.72,130,4.71,1294.80317998
25.45,63.27,121.46,914.0293898,130.9404963,0.89,Last stage,77,43,52,689.3,2.43,130,3.44,813.486156922
29.54,70.48,559.63,606.8427157,621.1816351,1.3,Last stage,68,81,117,525.75,3.66,130,5.81,788.89553041
20.49,76.42,458.15,417.2956187,605.8978604,1.1,Last stage,88,90,55,234.56,2.8,130,4.07,459.02518057
24.51,65.5,510.26,680.6909228,792.1329339,1.14,Last stage,75,98,74,89.7,1.45,130,6.27,775.9876519919999
26.53,68.45,482.06,205.7117767,415.7436398,0.88,Last stage,88,82,115,281.54,2.11,130,6.87,181.026363496
20.59,92.67,467.43,225.8171419,509.6700862,1.14,Last stage,100,49,88,530.8,1.24,130,2.67,257.43154176599995
28.59,85.02,179.4,900.7561096,786.7928689,1.06,Last stage,112,90,83,612.0,1.97,130,2.32,954.801476176
19.11,80.93,256.43,899.1882939,256.7872956,1.4,Last stage,94,72,40,469.73,2.36,130,6.64,1258.86361146
31.25,84.78,389.07,448.1420249,670.1602552,0.85,Last stage,80,80,106,305.66,2.58,130,2.28,380.920721165
24.56,60.1,313.95,514.6793475,219.7402818,0.89,Last stage,78,105,121,313.08,1.62,130,6.96,458.064619275
22.71,65.09,574.18,473.2986715,65.63014726,1.04,Last stage,107,109,58,30.12,2.83,130,3.29,492.2306183600001
19.64,84.21,511.66,498.1697834,405.9041978,1.26,Last stage,60,95,131,245.33,2.9,130,6.45,627.6939270839999
